model,recall,precision
logistic_regression,0.5524229074889868,0.15003589375448673
logistic_regression,0.5524229074889868,0.15061253903435023
logistic_regression,0.5497797356828193,0.15050651230101303
logistic_regression,0.5497797356828193,0.1511261806732865
logistic_regression,0.5497797356828193,0.1517509727626459
logistic_regression,0.5497797356828193,0.15234375
logistic_regression,0.5480176211453744,0.15248835498896787
logistic_regression,0.5480176211453744,0.1531265386509109
logistic_regression,0.5453744493392071,0.15299060800790903
logistic_regression,0.5436123348017621,0.1531397369074212
logistic_regression,0.5418502202643172,0.1532901296111665
logistic_regression,0.5400881057268723,0.153441802252816
logistic_regression,0.5383259911894274,0.15355616989193266
logistic_regression,0.5356828193832599,0.1534578495709238
logistic_regression,0.5321585903083701,0.15310519645120405
logistic_regression,0.5303964757709251,0.15321964876558922
logistic_regression,0.5303964757709251,0.15388548057259713
logistic_regression,0.5295154185022026,0.15430038510911426
logistic_regression,0.5286343612334802,0.15471892728210418
logistic_regression,0.5277533039647577,0.15510098394614188
logistic_regression,0.5277533039647577,0.15578673602080625
logistic_regression,0.5242290748898678,0.15543364681295715
logistic_regression,0.5233480176211454,0.1558237145855194
logistic_regression,0.5233480176211454,0.1565217391304348
logistic_regression,0.5215859030837005,0.15669666490206458
logistic_regression,0.518942731277533,0.1566072852964637
logistic_regression,0.518942731277533,0.15727636849132176
logistic_regression,0.518942731277533,0.15799356223175964
logistic_regression,0.5180616740088105,0.15844785772029102
logistic_regression,0.5171806167400881,0.15886332882273344
logistic_regression,0.5171806167400881,0.15959760739532355
logistic_regression,0.5136563876651983,0.1592461076208686
logistic_regression,0.5127753303964758,0.1597145993413831
logistic_regression,0.5101321585903084,0.1595920617420066
logistic_regression,0.5083700440528635,0.15978953198559956
logistic_regression,0.505726872246696,0.15971062882582082
logistic_regression,0.5022026431718062,0.1593068753493572
logistic_regression,0.5013215859030837,0.15978657680426847
logistic_regression,0.4995594713656388,0.15998871331828443
logistic_regression,0.49691629955947136,0.15990927133541252
logistic_regression,0.4951541850220264,0.16006835659356308
logistic_regression,0.49427312775330395,0.16056096164854036
logistic_regression,0.49427312775330395,0.16134598792062121
logistic_regression,0.4933920704845815,0.16180294712510834
logistic_regression,0.4907488986784141,0.16173054587688734
logistic_regression,0.48986784140969164,0.162241027137438
logistic_regression,0.4889867841409692,0.1627565982404692
logistic_regression,0.48722466960352423,0.1629345904537419
logistic_regression,0.4845814977973568,0.16286644951140064
logistic_regression,0.4828193832599119,0.1630952380952381
logistic_regression,0.4828193832599119,0.1638755980861244
logistic_regression,0.4828193832599119,0.16471295461376614
logistic_regression,0.4801762114537445,0.1646525679758308
logistic_regression,0.479295154185022,0.1651989067719405
logistic_regression,0.47665198237885464,0.16509002136100093
logistic_regression,0.47577092511013214,0.1656441717791411
logistic_regression,0.47577092511013214,0.16651248843663274
logistic_regression,0.47400881057268723,0.16671831422373723
logistic_regression,0.4722466960352423,0.16697819314641746
logistic_regression,0.4722466960352423,0.16786720952082682
logistic_regression,0.47048458149779737,0.1681360201511335
logistic_regression,0.4687224669603524,0.16835443037974684
logistic_regression,0.466079295154185,0.16831053133948456
logistic_regression,0.466079295154185,0.1692258477287268
logistic_regression,0.466079295154185,0.17009646302250803
logistic_regression,0.46519823788546255,0.17070805043646944
logistic_regression,0.4643171806167401,0.17132639791937582
logistic_regression,0.46343612334801765,0.17195161817587448
logistic_regression,0.46343612334801765,0.17285573447255997
logistic_regression,0.4590308370044053,0.17217448777263714
logistic_regression,0.4590308370044053,0.17314722499169158
logistic_regression,0.4581497797356828,0.17373872368860674
logistic_regression,0.4572687224669604,0.1743951612903226
